Seed = 0

Generation = 1

     x(1)       x(2)       f(1)       CV	
   0.79774    2.88413  938.75228    0.00000 
   0.83653    2.98371   61.03369    0.00000 
   0.77026    3.04764   63.50935    0.00000 
   0.73235    2.94483   62.31384    0.00000 
   0.83630    2.94145  503.16596    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.83653    3.03891   62.16082    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.81402    2.91503   60.43390    0.00000 
   0.83653    2.85948 18862.70471    0.00000 
   0.83691    2.95370   60.52205    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.81048    2.91837   60.54365    0.00000 
   0.83653    2.94503   60.39759    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.81351    2.91503   60.44377    0.00000 
   0.90634    3.04059   60.88251    0.00000 
   0.81351    2.91503   60.44377    0.00000 
   0.79798    2.95249   61.24524    0.00000 
   0.83653    2.94503   60.39759    0.00000 
   0.83991    2.94420 1035.85797    0.00000 
   0.81351    2.91436   60.43564    0.00000 
   0.81351    2.91503   60.44377    0.00000 
   0.83653    2.95196   60.50246    0.00000 
   0.81025    3.13704   65.26478    0.00000 
   0.84063    2.98241   60.93199    0.00000 
   0.81353    2.92900   60.62019    0.00000 
   0.81048    2.91837   60.54365    0.00000 
   0.83596    2.91873 5513.46998    0.00000 
   0.79798    2.95249   61.24524    0.00000 
   0.63528    2.94420   63.86304    0.00000 
   0.81712    3.14967   65.55982    0.00000 
   0.83645    2.94503   60.39912    0.00000 
   0.76078    3.18533   67.62348    0.00000 

Generation = 33

   0.81402    2.91503   60.43390    0.00000 
   0.81353    2.92900   60.62019    0.00000 
   0.81351    2.91503   60.44377    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.79798    2.95249   61.24524    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.83653    2.94503   60.39759    0.00000 
   0.83653    2.98371   61.03369    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.77026    3.04764   63.50935    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.83645    2.94503   60.39912    0.00000 
   0.81048    2.91837   60.54365    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.81351    2.91503   60.44377    0.00000 
   0.83653    2.94503   60.39759    0.00000 
   0.83421    2.91106 6674.44189    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.83691    2.95370   60.52205    0.00000 
   1.01136    2.94430 54741.76421    0.00000 
   0.66065    2.94155   63.44643    0.00000 
   0.81351    2.91436   60.43564    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.77660    2.94021   61.46547    0.00000 
   0.83645    2.94503   60.39912    0.00000 
   0.83653    3.16166   65.64791    0.00000 
   0.73235    2.94483   62.31384    0.00000 
   0.83645    3.21985   67.80625    0.00000 
   0.84063    2.98241   60.93199    0.00000 
   0.83630    2.94145  503.16596    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.83653    3.01945   61.73347    0.00000 
   0.32769    2.82873   66.79364    0.00000 
   0.83653    2.94428   60.38648    0.00000 
   0.83645    2.94503   60.39912    0.00000 
   0.83653    2.95196   60.50246    0.00000 
   0.79798    2.95249   61.24524    0.00000 
   0.81351    2.91503   60.44377    0.00000 
   0.81048    2.91837   60.54365    0.00000 

Generation = 34

   0.81351    2.97812   61.36758    0.00000 
   0.77660    2.94021   61.46547    0.00000 
   0.70474    2.89485   62.23588    0.00000 
   0.83653    2.94428   60.38648    0.00000 
   0.81353    2.92900   60.62019    0.00000 
   0.81048    3.04138   62.68200    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.83653    3.01945   61.73347    0.00000 
   0.83653    3.03021   61.96552    0.00000 
   0.83292    2.96455   60.77252    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.81048    2.91837   60.54365    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.83653    2.95196   60.50246    0.00000 
   0.81351    2.91436   60.43564    0.00000 
   0.73067    2.94420   62.33443    0.00000 
   0.81351    2.91503   60.44377    0.00000 
   0.91853    2.94496 25782.08732    0.00000 
   0.67099    2.98739   63.92628    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.83653    2.84137 22833.77111    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.83645    2.94503   60.39912    0.00000 
   0.70899    2.94420   62.70148    0.00000 
   0.83653    2.94503   60.39759    0.00000 
   0.68260    2.72780   62.19985    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.83691    2.95370   60.52205    0.00000 
   0.83653    2.94503   60.39759    0.00000 
   0.81402    2.91503   60.43390    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.73235    2.94483   62.31384    0.00000 
   0.83992    3.42206   78.03826    0.00000 
   0.83653    2.98371   61.03369    0.00000 
   0.81048    2.91837   60.54365    0.00000 
   0.81297    2.98241   61.45244    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.61188    2.94503   64.21273    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.83652    3.19103   66.69474    0.00000 

Generation = 35

   0.83292    2.96455   60.77252    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.80161    2.90971   60.61231    0.00000 
   0.83562    2.94428   60.40425    0.00000 
   0.83645    2.94503   60.39912    0.00000 
   0.70560    2.94980   62.83086    0.00000 
   0.81351    2.91503   60.44377    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.71744    2.92944   62.37641    0.00000 
   0.73687    3.03021   63.67833    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.21266    2.95370   67.76921    0.00000 
   0.83653    3.01945   61.73347    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.83992    3.42206   78.03826    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.89243    2.94420 17733.30685    0.00000 
   0.81048    2.91837   60.54365    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.83653    2.94524   60.40075    0.00000 
   0.68260    2.72780   62.19985    0.00000 
   0.77660    2.94021   61.46547    0.00000 
   0.83653    3.04352   62.26692    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.81351    2.97812   61.36758    0.00000 
   0.81353    2.92900   60.62019    0.00000 
   0.83653    2.94503   60.39759    0.00000 
   0.83653    2.94500   60.39721    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.83645    2.77569 36995.18226    0.00000 
   0.81717    2.92900   60.54964    0.00000 
   0.68260    2.72780   62.19985    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.81351    2.91436   60.43564    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.83653    2.94503   60.39759    0.00000 
   0.70899    2.94420   62.70148    0.00000 
   0.61188    2.94503   64.21273    0.00000 
   0.83033    2.86363 15962.94084    0.00000 

Generation = 36

   0.81048    2.91837   60.54365    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.80161    2.91288   60.64919    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.83653    3.01945   61.73347    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.81353    2.92900   60.62019    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.81351    2.97812   61.36758    0.00000 
   0.83653    3.02636   61.88136    0.00000 
   0.81351    2.91436   60.43564    0.00000 
   0.68260    2.72780   62.19985    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.83653    3.01945   61.73347    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.83562    2.94428   60.40425    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.81353    2.92900   60.62019    0.00000 
   0.83653    2.94500   60.39721    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.71744    2.92944   62.37641    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.81717    2.92900   60.54964    0.00000 
   0.63187    2.76395   63.03149    0.00000 
   0.73115    2.92193   62.05188    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.83653    2.94525   60.40088    0.00000 
   0.81351    2.91503   60.44377    0.00000 
   0.83653    2.94503   60.39759    0.00000 
   0.79810    2.94420   61.12239    0.00000 
   0.70899    2.94420   62.70148    0.00000 
   0.83645    2.94503   60.39912    0.00000 
   0.87768    3.12892   63.87379    0.00000 
   0.83653    2.94503   60.39759    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.47553    2.92181   65.70503    0.00000 
   0.83562    2.94502   60.41526    0.00000 

Generation = 37

   0.83653    2.94420   60.38531    0.00000 
   0.83653    2.94503   60.39759    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.83645    2.94503   60.39912    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.80717    2.94038   60.89718    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.77455    3.01945   62.83518    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.83562    2.94502   60.41526    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.81353    2.92900   60.62019    0.00000 
   0.83636    3.06248   62.72607    0.00000 
   0.81048    2.91837   60.54365    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.81503    2.94803   60.85766    0.00000 
   0.83653    2.94500   60.39721    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.81351    2.91436   60.43564    0.00000 
   0.47553    2.92181   65.70503    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.69121    2.81378   62.00773    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.83653    3.02636   61.88136    0.00000 
   0.83653    2.94500   60.39721    0.00000 
   0.71744    2.92944   62.37641    0.00000 
   0.62154    2.94503   64.07410    0.00000 
   0.81351    2.97812   61.36758    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.80161    2.91288   60.64919    0.00000 
   0.58824    2.92900   64.37231    0.00000 
   0.81351    2.91503   60.44377    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.81717    2.92900   60.54964    0.00000 
   0.83653    2.94420   60.38531    0.00000 

Generation = 38

   0.83653    2.94420   60.38531    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.81351    2.91503   60.44377    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.92231    3.04619 3645.16934    0.00000 
   0.81351    3.38340   76.04624    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.69121    2.81378   62.00773    0.00000 
   0.58824    2.92900   64.37231    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.80161    2.91288   60.64919    0.00000 
   0.83653    2.94500   60.39721    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.81353    2.92900   60.62019    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.83358    2.89929 9101.57085    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.83636    3.06248   62.72607    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.75199    2.94420   61.96263    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.61352    2.90845   63.81921    0.00000 
   0.83653    2.94503   60.39759    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.91876    2.83390 50540.03475    0.00000 
   0.81503    2.94803   60.85766    0.00000 
   0.72884    2.93880   62.29585    0.00000 
   0.83653    3.02636   61.88136    0.00000 
   0.62154    2.94503   64.07410    0.00000 

Generation = 39

   0.83653    2.94420   60.38531    0.00000 
   0.83653    2.94500   60.39721    0.00000 
   0.55383    2.94420   64.98612    0.00000 
   0.83653    3.02636   61.88136    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.83636    3.06248   62.72607    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.83653    3.42840   78.47514    0.00000 
   0.48855    2.94420   65.75942    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.69121    2.81378   62.00773    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.81503    2.94803   60.85766    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.61352    2.90845   63.81921    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.82933    2.94420   60.52590    0.00000 
   0.80161    2.91288   60.64919    0.00000 
   0.75199    2.94420   61.96263    0.00000 
   0.83653    3.01551   61.65095    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.41893    2.37098   72.38267    0.00000 
   0.51057    2.94432   65.51269    0.00000 
   0.83653    2.94420   60.38531    0.00000 

Generation = 40

   0.83653    2.94420   60.38531    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.82933    2.94420   60.52590    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.83653    2.94857   60.45074    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.78014    2.94420   61.45554    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.83653    3.22309   67.93515    0.00000 
   0.83653    2.94500   60.39721    0.00000 
   0.81503    2.94803   60.85766    0.00000 
   0.48855    2.94420   65.75942    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.83653    3.01551   61.65095    0.00000 
   0.43404    2.95082   66.37751    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.80161    2.91288   60.64919    0.00000 
   0.83636    3.06248   62.72607    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.83653    2.94420   60.38531    0.00000 

Generation = 41

   0.83653    2.94420   60.38531    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.48855    2.94420   65.75942    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.83636    3.06248   62.72607    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.83653    2.91649 6198.16566    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.83653    2.94500   60.39721    0.00000 
   0.77056    2.94420   61.63021    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.43404    2.95082   66.37751    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   1.13651    2.94420 92558.56004    0.00000 
   0.83653    3.22309   67.93515    0.00000 
   0.83653    2.94420   60.38531    0.00000 

Generation = 42

   0.83653    2.94420   60.38531    0.00000 
   0.77056    2.94420   61.63021    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.83653    3.00944   61.52653    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.83653    2.91649 6198.16566    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.83658    2.94420   60.38424    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.69504    2.34486 75797.36054    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.71972    2.96092   62.75067    0.00000 
   0.94788    3.00903 20291.81662    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.83653    2.99337   61.21208    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   1.15224    3.07148 67777.62686    0.00000 
   0.43404    2.95082   66.37751    0.00000 
   0.83653    3.22309   67.93515    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.83653    2.94420   60.38531    0.00000 

Generation = 43

   0.83653    2.94420   60.38531    0.00000 
   0.66408    2.94420   63.42527    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.35642    2.94420   66.96487    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.83653    2.99337   61.21208    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.83658    2.94420   60.38424    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.82843    2.94420   60.54335    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.91342    2.95422 22077.86028    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.83653    2.89872 10171.35996    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.83658    2.94420   60.38424    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.36179    3.17185   70.96064    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.73510    2.94420   62.25805    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.83653    3.03058   61.97375    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.82043    2.94420   60.69805    0.00000 

Generation = 44

   0.83653    2.94420   60.38531    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.78658    2.94420   61.33691    0.00000 
   0.35660    2.90520   66.71168    0.00000 
   0.82168    2.92380   60.39363    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.82843    2.94420   60.54335    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.83653    3.03058   61.97375    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.54117    3.01496   66.09255    0.00000 
   0.82043    2.94420   60.69805    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.83653    2.86456 17743.54188    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.83658    2.94420   60.38424    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.63491    2.98353   64.39627    0.00000 
   0.83658    2.94420   60.38424    0.00000 
   0.61588    2.94420   64.14609    0.00000 
   0.73510    2.94420   62.25805    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.64407    2.94420   63.73160    0.00000 

Generation = 45

   0.19097    2.94420   67.76661    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.83682    2.94420   60.37952    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.90330    3.09687   62.43540    0.00000 
   0.83658    2.94420   60.38424    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.83658    2.94420   60.38424    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.63491    2.98353   64.39627    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.83653    2.86944 16668.51793    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.83653    3.09308   63.52801    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.83653    2.92491 4307.10493    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.83653    3.03058   61.97375    0.00000 
   0.58896    2.94514   64.53340    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.35660    2.90520   66.71168    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.73510    2.94420   62.25805    0.00000 
   0.83658    2.94420   60.38433    0.00000 
   0.83658    2.94420   60.38424    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.83653    3.02599   61.87344    0.00000 

Generation = 46

   0.83658    2.94420   60.38433    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.95296    2.94420 36716.52717    0.00000 
   0.90330    3.09687   62.43540    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.83653    3.03058   61.97375    0.00000 
   0.86495    3.02599   61.34319    0.00000 
   0.83658    2.94420   60.38433    0.00000 
   0.75284    2.94420   61.94765    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.83658    2.94420   60.38436    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.83658    2.94420   60.38424    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.83658    2.94420   60.38424    0.00000 
   0.83658    2.94420   60.38424    0.00000 
   0.64832    2.94420   63.66744    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.83658    3.24745   68.94663    0.00000 
   0.93531    3.03341 10702.85754    0.00000 
   0.09954    2.94420   67.86169    0.00000 
   0.73510    2.94420   62.25805    0.00000 
   0.83653    2.94420   60.38519    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.83658    2.94420   60.38424    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.83682    2.94420   60.37952    0.00000 

Generation = 47

   0.83653    3.16344   65.70904    0.00000 
   0.83653    2.94420   60.38519    0.00000 
   0.83658    2.94420   60.38424    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.83682    2.94420   60.37952    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.83396    2.95631   60.62018    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.73510    2.94420   62.25805    0.00000 
   0.70079    2.94420   62.83723    0.00000 
   0.83658    2.94420   60.38424    0.00000 
   0.83658    2.94420   60.38424    0.00000 
   0.83658    3.24745   68.94663    0.00000 
   0.23741    2.71396   68.09110    0.00000 
   0.78250    3.07281   63.90588    0.00000 
   0.86495    3.02599   61.34319    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.83658    2.94420   60.38424    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.34299    2.94420   67.05972    0.00000 
   0.83658    2.94420   60.38424    0.00000 
   0.83658    2.94420   60.38433    0.00000 
   0.83653    3.36910   74.94899    0.00000 
   0.83653    2.94420   60.38531    0.00000 
   0.75284    2.94420   61.94765    0.00000 
