Seed = 0

Generation = 1

     x(1)       x(2)       f(1)       CV	
   2.99992    2.00028    0.00000    0.00000 
   2.99992    2.00028    0.00000    0.00000 
   2.99992    2.00028    0.00000    0.00000 
   2.99992    2.00028    0.00000    0.00000 
   2.99993    2.04892    0.04155    0.00000 
   2.99992    2.00028    0.00000    0.00000 
   2.99992    2.00028    0.00000    0.00000 
   2.99992    2.00028    0.00000    0.00000 
   2.99992    1.89624    0.17439    0.00000 
   2.99992    2.00028    0.00000    0.00000 
   2.99993    2.00028    0.00000    0.00000 
   2.99992    2.00028    0.00000    0.00000 
   3.03810    2.00028    0.05459    0.00000 
   2.99992    2.00028    0.00000    0.00000 
   2.99992    2.00028    0.00000    0.00000 
   2.99992    2.00028    0.00000    0.00000 
   2.99992    2.00028    0.00000    0.00000 
   2.99992    2.00028    0.00000    0.00000 
   3.10910    2.00028    0.45671    0.00000 
   2.99992    2.00028    0.00000    0.00000 
   2.82256    2.00028    1.09797    0.00000 
   2.99992    2.00028    0.00000    0.00000 
   2.99993    2.00028    0.00000    0.00000 
   2.80048    2.00028    1.37816    0.00000 
   2.99993    2.06425    0.07223    0.00000 
   2.99993    2.00028    0.00000    0.00000 
   2.99992    2.00028    0.00000    0.00000 
   3.14636    2.00028    0.83143    0.00000 
   2.99992    2.19056    0.67370    0.00000 
   2.99992    2.00028    0.00000    0.00000 
   2.99992    2.00028    0.00000    0.00000 
   3.01831    2.00028    0.01258    0.00000 
   2.99993    2.00028    0.00000    0.00000 
   2.99993    2.00028    0.00000    0.00000 
   2.99992    2.00028    0.00000    0.00000 

Generation = 139

   3.03810    2.00028    0.05459    0.00000 
   2.99992    2.00028    0.00000    0.00000 
   2.99992    2.00028    0.00000    0.00000 
   2.99992    2.00028    0.00000    0.00000 
   2.99992    1.89624    0.17439    0.00000 
   2.99993    1.99550    0.00035    0.00000 
   2.99993    2.04892    0.04155    0.00000 
   2.99992    2.00028    0.00000    0.00000 
   2.99992    2.00028    0.00000    0.00000 
   2.99992    1.96358    0.02222    0.00000 
   2.99992    2.00028    0.00000    0.00000 
   2.99992    2.00028    0.00000    0.00000 
   2.99992    2.00028    0.00000    0.00000 
   2.99992    2.00028    0.00000    0.00000 
   2.99993    2.00028    0.00000    0.00000 
   2.99993    2.00028    0.00000    0.00000 
   2.99992    2.00028    0.00000    0.00000 
   2.92433    2.09889    0.23076    0.00000 
   2.99993    2.00028    0.00000    0.00000 
   2.99992    2.00028    0.00000    0.00000 
   2.88407    1.98299    0.52256    0.00000 
   2.99992    2.48558    4.97907    0.00000 
   2.99993    2.00028    0.00000    0.00000 
   2.82256    2.00028    1.09797    0.00000 
   2.99993    1.60742    2.16034    0.00000 
   3.00701    2.00028    0.00186    0.00000 
   2.99992    2.00028    0.00000    0.00000 
   2.99992    2.00028    0.00000    0.00000 
   2.99993    2.00028    0.00000    0.00000 
   2.99993    2.00028    0.00000    0.00000 
   3.10910    2.00028    0.45671    0.00000 
   2.99992    2.00028    0.00000    0.00000 
   2.99992    2.00028    0.00000    0.00000 
   2.99993    2.07120    0.08899    0.00000 
   2.99992    2.00028    0.00000    0.00000 
   2.99992    2.00028    0.00000    0.00000 
   2.97675    2.00028    0.01972    0.00000 
   2.99992    1.85311    0.34212    0.00000 
   3.05256    1.85767    0.27741    0.00000 
   2.96317    2.00028    0.04940    0.00000 

Generation = 140

   2.87895    2.00028    0.52046    0.00000 
   2.99992    2.00028    0.00000    0.00000 
   2.92433    2.09889    0.23076    0.00000 
   2.99993    2.00028    0.00000    0.00000 
   2.98415    2.00028    0.00917    0.00000 
   2.99992    2.00028    0.00000    0.00000 
   2.91819    2.10194    0.25922    0.00000 
   2.99992    2.00028    0.00000    0.00000 
   2.99992    2.00028    0.00000    0.00000 
   2.99992    2.00028    0.00000    0.00000 
   2.88885    2.00028    0.44016    0.00000 
   2.99878    1.91292    0.12583    0.00000 
   2.99992    1.89624    0.17439    0.00000 
   2.99992    2.00028    0.00000    0.00000 
   2.99885    2.06822    0.08015    0.00000 
   2.99992    2.00028    0.00000    0.00000 
   2.98132    1.99044    0.01795    0.00000 
   2.99992    2.00028    0.00000    0.00000 
   2.99992    2.00028    0.00000    0.00000 
   2.99993    2.00028    0.00000    0.00000 
   2.99992    2.00028    0.00000    0.00000 
   2.99992    2.00028    0.00000    0.00000 
   2.99993    1.99550    0.00035    0.00000 
   2.99992    1.85553    0.33134    0.00000 
   2.99992    2.00028    0.00000    0.00000 
   3.10910    2.00028    0.45671    0.00000 
   2.94623    1.92266    0.28521    0.00000 
   2.99992    2.00028    0.00000    0.00000 
   2.99993    2.44317    4.07307    0.00000 
   3.16232    2.35824    4.81640    0.00000 
   2.99993    2.00028    0.00000    0.00000 
   2.98827    2.04836    0.03435    0.00000 
   2.99992    2.00028    0.00000    0.00000 
   2.90528    2.00028    0.32136    0.00000 
   2.99992    2.00028    0.00000    0.00000 
   2.99992    2.00028    0.00000    0.00000 
   2.99993    2.00028    0.00000    0.00000 
   2.99992    2.00028    0.00000    0.00000 
   2.99991    2.00028    0.00000    0.00000 
   3.04582    2.19353    0.95655    0.00000 

Generation = 141

   2.99993    2.00028    0.00000    0.00000 
   2.99878    1.91292    0.12583    0.00000 
   2.99993    2.00028    0.00000    0.00000 
   2.99992    2.00028    0.00000    0.00000 
   2.99992    1.89624    0.17439    0.00000 
   3.01734    2.00028    0.01129    0.00000 
   2.99993    2.00028    0.00000    0.00000 
   2.99992    1.85553    0.33134    0.00000 
   2.98827    2.04836    0.03435    0.00000 
   2.96180    2.00022    0.05314    0.00000 
   2.99992    2.00028    0.00000    0.00000 
   2.88885    2.00028    0.44016    0.00000 
   2.99993    2.00028    0.00000    0.00000 
   2.99991    2.00028    0.00000    0.00000 
   2.99992    2.00028    0.00000    0.00000 
   2.99992    2.00028    0.00000    0.00000 
   2.99992    2.00028    0.00000    0.00000 
   2.99992    2.00028    0.00000    0.00000 
   2.99993    2.00028    0.00000    0.00000 
   2.99992    2.00028    0.00000    0.00000 
   2.99993    2.00028    0.00000    0.00000 
   2.99981    2.00028    0.00000    0.00000 
   2.99992    2.00028    0.00000    0.00000 
   2.99992    2.00028    0.00000    0.00000 
   2.99992    2.00028    0.00000    0.00000 
   2.99992    2.00028    0.00000    0.00000 
   2.99992    2.00028    0.00000    0.00000 
   2.99992    2.00028    0.00000    0.00000 
   2.99885    2.06822    0.08015    0.00000 
   2.99992    2.00028    0.00000    0.00000 
   2.98415    2.00028    0.00917    0.00000 
   2.94789    2.00028    0.09848    0.00000 
   2.94623    1.92266    0.28521    0.00000 
   2.92433    2.09889    0.23076    0.00000 
   2.99993    1.91832    0.10922    0.00000 
   2.99992    2.00028    0.00000    0.00000 
   2.99992    2.00028    0.00000    0.00000 
   2.99992    2.12267    0.27062    0.00000 
   2.99992    2.09995    0.17774    0.00000 
   2.99992    2.00028    0.00000    0.00000 

Generation = 142

   2.98251    2.00028    0.01116    0.00000 
   2.99981    2.00028    0.00000    0.00000 
   2.99993    1.92180    0.10029    0.00000 
   3.10969    1.89624    0.40759    0.00000 
   2.99992    2.00028    0.00000    0.00000 
   2.98415    2.00028    0.00917    0.00000 
   2.99992    2.00028    0.00000    0.00000 
   2.99993    2.00028    0.00000    0.00000 
   2.99992    2.00028    0.00000    0.00000 
   2.99993    2.00028    0.00000    0.00000 
   2.99993    2.00028    0.00000    0.00000 
   2.99992    2.00028    0.00000    0.00000 
   3.01734    2.00028    0.01129    0.00000 
   2.99993    2.00028    0.00000    0.00000 
   2.99992    1.85553    0.33134    0.00000 
   2.99992    2.00028    0.00000    0.00000 
   2.99992    2.00028    0.00000    0.00000 
   2.99856    1.90474    0.15021    0.00000 
   2.99992    2.00028    0.00000    0.00000 
   2.99993    2.00028    0.00000    0.00000 
   2.99992    2.00028    0.00000    0.00000 
   2.99992    2.00028    0.00000    0.00000 
   2.90955    2.06822    0.25245    0.00000 
   2.99991    1.97774    0.00838    0.00000 
   2.99992    2.09995    0.17774    0.00000 
   2.99993    2.00028    0.00000    0.00000 
   2.99992    2.00028    0.00000    0.00000 
   2.92433    2.09889    0.23076    0.00000 
   2.99992    2.00028    0.00000    0.00000 
   2.99992    2.00028    0.00000    0.00000 
   2.99992    2.00028    0.00000    0.00000 
   2.99992    2.00028    0.00000    0.00000 
   2.99992    2.00028    0.00000    0.00000 
   2.99992    2.00028    0.00000    0.00000 
   2.87435    1.86889    1.15613    0.00000 
   2.98827    2.04836    0.03435    0.00000 
   2.99992    2.00028    0.00000    0.00000 
   2.99993    2.00028    0.00000    0.00000 
   2.99991    2.00028    0.00000    0.00000 
   2.99992    2.00028    0.00000    0.00000 

Generation = 143

   2.99992    2.00028    0.00000    0.00000 
   2.99991    2.00028    0.00000    0.00000 
   3.01734    2.00028    0.01129    0.00000 
   2.99992    2.00028    0.00000    0.00000 
   2.99993    2.00028    0.00000    0.00000 
   2.99993    2.00378    0.00024    0.00000 
   2.99992    2.00028    0.00000    0.00000 
   2.99993    2.00028    0.00000    0.00000 
   2.82941    2.00028    1.01713    0.00000 
   2.99993    2.00028    0.00000    0.00000 
   2.99993    2.00028    0.00000    0.00000 
   2.99992    2.00028    0.00000    0.00000 
   2.90955    2.06822    0.25245    0.00000 
   2.99992    2.00028    0.00000    0.00000 
   2.98415    2.00028    0.00917    0.00000 
   2.99856    1.90474    0.15021    0.00000 
   2.99991    2.60406    8.09837    0.00000 
   2.99992    2.00028    0.00000    0.00000 
   2.99993    2.04949    0.04254    0.00000 
   2.99992    2.00028    0.00000    0.00000 
   2.99992    2.00028    0.00000    0.00000 
   2.87435    1.86889    1.15613    0.00000 
   2.99992    2.00028    0.00000    0.00000 
   2.99993    2.00028    0.00000    0.00000 
   2.98415    2.00028    0.00917    0.00000 
   2.99993    2.00028    0.00000    0.00000 
   2.99993    2.00028    0.00000    0.00000 
   2.99992    2.00028    0.00000    0.00000 
   2.99993    2.00028    0.00000    0.00000 
   2.99993    2.00028    0.00000    0.00000 
   2.99993    2.00028    0.00000    0.00000 
   2.99993    2.00028    0.00000    0.00000 
   2.99992    2.00028    0.00000    0.00000 
   2.99992    2.00028    0.00000    0.00000 
   2.99981    2.00028    0.00000    0.00000 
   3.10969    1.89624    0.40759    0.00000 
   2.99992    2.00028    0.00000    0.00000 
   2.99992    2.00028    0.00000    0.00000 
   2.99992    2.00028    0.00000    0.00000 
   2.99992    2.00028    0.00000    0.00000 

Generation = 144

   2.99992    2.00028    0.00000    0.00000 
   2.99992    2.00028    0.00000    0.00000 
   2.99993    2.00028    0.00000    0.00000 
   2.99992    2.00028    0.00000    0.00000 
   2.99992    2.00028    0.00000    0.00000 
   2.99992    2.00028    0.00000    0.00000 
   2.99992    2.00028    0.00000    0.00000 
   2.99992    2.00028    0.00000    0.00000 
   2.99992    2.00028    0.00000    0.00000 
   2.99993    2.00028    0.00000    0.00000 
   2.99992    2.00028    0.00000    0.00000 
   2.99992    2.00028    0.00000    0.00000 
   2.99992    1.93700    0.06559    0.00000 
   3.14916    2.00028    0.86440    0.00000 
   2.99993    2.00028    0.00000    0.00000 
   2.99992    2.00028    0.00000    0.00000 
   2.99992    2.00028    0.00000    0.00000 
   2.99992    2.00028    0.00000    0.00000 
   2.82941    2.00028    1.01713    0.00000 
   2.90955    2.06822    0.25245    0.00000 
   2.99993    2.00028    0.00000    0.00000 
   3.02926    2.04158    0.08645    0.00000 
   2.99993    2.00028    0.00000    0.00000 
   2.99992    2.00028    0.00000    0.00000 
   2.99992    2.00028    0.00000    0.00000 
   3.05176    2.00028    0.10107    0.00000 
   2.99993    2.06486    0.07362    0.00000 
   2.99992    2.00028    0.00000    0.00000 
   2.99993    2.00028    0.00000    0.00000 
   2.99992    2.00028    0.00000    0.00000 
   2.99856    2.08605    0.12862    0.00000 
   2.99993    2.00028    0.00000    0.00000 
   2.99993    2.00028    0.00000    0.00000 
   3.14579    2.00028    0.82483    0.00000 
   2.99992    2.00028    0.00000    0.00000 
   2.99993    2.00028    0.00000    0.00000 
   2.99993    2.00028    0.00000    0.00000 
   2.99993    2.00028    0.00000    0.00000 
   2.94557    2.00028    0.10741    0.00000 
   2.99993    2.00028    0.00000    0.00000 

Generation = 145

   2.99910    2.00086    0.00003    0.00000 
   3.01707    2.00028    0.01094    0.00000 
   3.14579    2.00028    0.82483    0.00000 
   2.99992    2.00028    0.00000    0.00000 
   2.99992    2.00028    0.00000    0.00000 
   2.99992    1.89495    0.17860    0.00000 
   2.99993    2.00028    0.00000    0.00000 
   2.99993    2.00028    0.00000    0.00000 
   2.99993    2.00028    0.00000    0.00000 
   2.99992    1.79653    0.63845    0.00000 
   2.99993    2.00028    0.00000    0.00000 
   2.99992    2.00028    0.00000    0.00000 
   2.99992    2.00028    0.00000    0.00000 
   2.99993    2.06486    0.07362    0.00000 
   2.99993    2.00028    0.00000    0.00000 
   2.99993    2.00028    0.00000    0.00000 
   2.99993    2.00028    0.00000    0.00000 
   2.99992    2.00028    0.00000    0.00000 
   2.99992    2.00028    0.00000    0.00000 
   2.99992    2.00028    0.00000    0.00000 
   2.99992    2.00028    0.00000    0.00000 
   2.99993    2.00028    0.00000    0.00000 
   2.99993    2.00028    0.00000    0.00000 
   2.99992    2.00028    0.00000    0.00000 
   2.99993    2.00028    0.00000    0.00000 
   2.99993    2.00028    0.00000    0.00000 
   3.11009    2.00028    0.46518    0.00000 
   2.99992    2.00028    0.00000    0.00000 
   2.99992    2.00028    0.00000    0.00000 
   2.99992    2.00028    0.00000    0.00000 
   2.99993    2.00028    0.00000    0.00000 
   2.99993    2.00028    0.00000    0.00000 
   2.94557    2.00028    0.10741    0.00000 
   3.02926    2.04158    0.08645    0.00000 
   2.99992    2.00028    0.00000    0.00000 
   2.99992    2.00028    0.00000    0.00000 
   2.99992    1.93700    0.06559    0.00000 
   2.99993    2.00028    0.00000    0.00000 
   2.99992    2.00028    0.00000    0.00000 
   2.99992    2.00028    0.00000    0.00000 

Generation = 146

   2.99992    2.00028    0.00000    0.00000 
   2.99993    2.00028    0.00000    0.00000 
   3.00917    1.98386    0.00456    0.00000 
   2.99992    2.00028    0.00000    0.00000 
   2.99993    1.92902    0.08292    0.00000 
   2.99993    2.00028    0.00000    0.00000 
   2.99993    2.00028    0.00000    0.00000 
   3.00516    2.00905    0.00332    0.00000 
   2.99993    2.00028    0.00000    0.00000 
   2.99993    2.00028    0.00000    0.00000 
   2.99993    2.00028    0.00000    0.00000 
   2.99993    2.00028    0.00000    0.00000 
   2.99992    2.00028    0.00000    0.00000 
   2.99992    2.00028    0.00000    0.00000 
   2.99992    2.00028    0.00000    0.00000 
   2.99992    2.00028    0.00000    0.00000 
   2.99992    2.00028    0.00000    0.00000 
   2.99993    2.00028    0.00000    0.00000 
   2.99993    2.00028    0.00000    0.00000 
   2.99992    2.00028    0.00000    0.00000 
   2.99993    2.00028    0.00000    0.00000 
   3.13325    2.00028    0.68636    0.00000 
   2.99993    2.00028    0.00000    0.00000 
   2.99992    2.00028    0.00000    0.00000 
   2.99992    1.89495    0.17860    0.00000 
   3.11416    1.75809    0.83999    0.00000 
   2.99992    2.00028    0.00000    0.00000 
   2.99992    2.00028    0.00000    0.00000 
   2.99993    2.05653    0.05571    0.00000 
   2.99993    2.00028    0.00000    0.00000 
   2.99992    2.00028    0.00000    0.00000 
   2.99910    2.00086    0.00003    0.00000 
   2.91311    1.93474    0.45343    0.00000 
   2.99992    2.00028    0.00000    0.00000 
   2.99993    2.00028    0.00000    0.00000 
   2.99992    2.00028    0.00000    0.00000 
   2.76784    1.89495    2.49675    0.00000 
   2.99993    2.00028    0.00000    0.00000 
   2.99992    2.00028    0.00000    0.00000 
   2.99993    2.00028    0.00000    0.00000 

Generation = 147

   2.99993    2.00028    0.00000    0.00000 
   2.89111    2.00028    0.42275    0.00000 
   2.99992    2.00028    0.00000    0.00000 
   2.99910    2.00086    0.00003    0.00000 
   2.99993    2.00028    0.00000    0.00000 
   2.99993    2.00028    0.00000    0.00000 
   2.99993    2.00028    0.00000    0.00000 
   2.99993    1.87140    0.26459    0.00000 
   2.99993    2.00028    0.00000    0.00000 
   2.99993    2.00028    0.00000    0.00000 
   2.99992    2.00028    0.00000    0.00000 
   2.99993    2.00028    0.00000    0.00000 
   2.99993    2.00028    0.00000    0.00000 
   3.15006    2.00028    0.87509    0.00000 
   2.99992    2.00028    0.00000    0.00000 
   3.33139    2.00028    4.51403    0.00000 
   2.99993    1.93209    0.07601    0.00000 
   2.99993    2.00028    0.00000    0.00000 
   2.99992    2.00028    0.00000    0.00000 
   2.99993    2.00028    0.00000    0.00000 
   2.99993    2.00028    0.00000    0.00000 
   2.99993    2.00028    0.00000    0.00000 
   2.99992    2.00028    0.00000    0.00000 
   2.99992    2.00028    0.00000    0.00000 
   2.99992    2.00028    0.00000    0.00000 
   3.00516    2.00905    0.00332    0.00000 
   2.99992    2.00028    0.00000    0.00000 
   2.99993    2.00028    0.00000    0.00000 
   2.99993    2.00028    0.00000    0.00000 
   2.99993    2.00028    0.00000    0.00000 
   2.99992    2.00028    0.00000    0.00000 
   2.99992    2.00028    0.00000    0.00000 
   2.99993    2.00028    0.00000    0.00000 
   2.94030    1.69540    1.83949    0.00000 
   2.99992    1.85333    0.34116    0.00000 
   2.99992    2.20489    0.78394    0.00000 
   2.99993    1.92902    0.08292    0.00000 
   2.99992    2.00028    0.00000    0.00000 
   2.99993    2.00028    0.00000    0.00000 
   3.00917    1.98386    0.00456    0.00000 

Generation = 148

   2.99993    2.00028    0.00000    0.00000 
   2.99993    2.00028    0.00000    0.00000 
   2.99992    2.00028    0.00000    0.00000 
   2.99992    2.00028    0.00000    0.00000 
   2.99993    2.00028    0.00000    0.00000 
   2.99993    2.00028    0.00000    0.00000 
   2.99993    1.97750    0.00855    0.00000 
   2.99993    2.00028    0.00000    0.00000 
   2.99993    2.00028    0.00000    0.00000 
   2.99993    2.00028    0.00000    0.00000 
   2.99993    1.87140    0.26459    0.00000 
   2.99992    2.00028    0.00000    0.00000 
   2.99992    1.96966    0.01547    0.00000 
   2.99993    2.00028    0.00000    0.00000 
   2.99992    2.00028    0.00000    0.00000 
   2.99992    2.00028    0.00000    0.00000 
   3.00516    2.00905    0.00332    0.00000 
   2.99993    2.00028    0.00000    0.00000 
   2.99993    2.00028    0.00000    0.00000 
   2.99993    2.00028    0.00000    0.00000 
   2.99993    2.00028    0.00000    0.00000 
   3.11067    1.93912    0.39538    0.00000 
   2.99993    2.00028    0.00000    0.00000 
   2.99993    2.00028    0.00000    0.00000 
   2.99993    2.00028    0.00000    0.00000 
   2.99993    2.00028    0.00000    0.00000 
   3.09403    2.00028    0.33769    0.00000 
   2.99993    2.00028    0.00000    0.00000 
   2.99992    2.00028    0.00000    0.00000 
   3.29208    2.00028    3.46449    0.00000 
   2.99993    2.00028    0.00000    0.00000 
   2.99993    2.00028    0.00000    0.00000 
   2.99992    2.00028    0.00000    0.00000 
   2.98464    1.94470    0.07620    0.00000 
   2.99993    2.00028    0.00000    0.00000 
   2.99992    2.00028    0.00000    0.00000 
   2.90102    2.26234    1.14230    0.00000 
   2.99993    2.00028    0.00000    0.00000 
   2.99993    2.00028    0.00000    0.00000 
   2.99993    2.00028    0.00000    0.00000 

Generation = 149

   2.99993    2.00028    0.00000    0.00000 
   2.99992    2.00028    0.00000    0.00000 
   2.99992    2.00028    0.00000    0.00000 
   2.99992    2.00028    0.00000    0.00000 
   2.99993    2.00028    0.00000    0.00000 
   2.99993    2.00028    0.00000    0.00000 
   2.99993    1.57100    2.53152    0.00000 
   3.20135    1.89666    1.35226    0.00000 
   2.99993    2.00028    0.00000    0.00000 
   2.99992    2.00028    0.00000    0.00000 
   2.99992    2.00028    0.00000    0.00000 
   3.05336    2.00028    0.10746    0.00000 
   2.99993    2.00028    0.00000    0.00000 
   2.99993    2.00028    0.00000    0.00000 
   2.99993    2.00028    0.00000    0.00000 
   2.99993    2.00028    0.00000    0.00000 
   2.99993    2.00028    0.00000    0.00000 
   2.99993    2.00028    0.00000    0.00000 
   2.99993    2.00028    0.00000    0.00000 
   2.99993    2.00028    0.00000    0.00000 
   2.99993    2.00028    0.00000    0.00000 
   2.99993    2.00028    0.00000    0.00000 
   2.99993    2.00028    0.00000    0.00000 
   2.99992    2.00028    0.00000    0.00000 
   2.99993    2.00028    0.00000    0.00000 
   2.99993    2.00028    0.00000    0.00000 
   2.99993    2.00028    0.00000    0.00000 
   2.99993    2.00028    0.00000    0.00000 
   2.99992    2.00028    0.00000    0.00000 
   2.99993    2.00028    0.00000    0.00000 
   2.99992    2.00028    0.00000    0.00000 
   2.99993    2.00028    0.00000    0.00000 
   2.99993    2.00028    0.00000    0.00000 
   2.99993    2.00028    0.00000    0.00000 
   2.99993    2.00028    0.00000    0.00000 
   2.99993    2.00028    0.00000    0.00000 
   2.99993    2.02880    0.01425    0.00000 
   2.99993    2.00028    0.00000    0.00000 
   3.09403    2.00028    0.33769    0.00000 
   2.99993    2.00028    0.00000    0.00000 

Generation = 150

   2.99993    2.00028    0.00000    0.00000 
   2.99993    2.00028    0.00000    0.00000 
   2.99992    2.00028    0.00000    0.00000 
   2.99993    2.00028    0.00000    0.00000 
   2.99993    2.29413    1.68134    0.00000 
   2.99993    2.00028    0.00000    0.00000 
   3.20135    1.89666    1.35226    0.00000 
   2.99993    1.94812    0.04473    0.00000 
   2.99992    2.00028    0.00000    0.00000 
   2.99993    2.00028    0.00000    0.00000 
   2.99993    2.00028    0.00000    0.00000 
   3.01231    2.00028    0.00569    0.00000 
   2.99992    2.00028    0.00000    0.00000 
   2.99992    2.00028    0.00000    0.00000 
   2.99993    2.00028    0.00000    0.00000 
   2.99993    2.00028    0.00000    0.00000 
   2.99993    2.00028    0.00000    0.00000 
   2.99993    2.00028    0.00000    0.00000 
   2.99993    2.00028    0.00000    0.00000 
   2.99992    1.75131    0.93257    0.00000 
   2.99993    2.00028    0.00000    0.00000 
   2.99993    2.00028    0.00000    0.00000 
   2.99993    2.00028    0.00000    0.00000 
   2.99993    2.00028    0.00000    0.00000 
   2.99992    2.00028    0.00000    0.00000 
   2.99993    2.00028    0.00000    0.00000 
   2.99993    2.00028    0.00000    0.00000 
   2.99993    2.00028    0.00000    0.00000 
   2.99993    2.00028    0.00000    0.00000 
   2.99993    2.00028    0.00000    0.00000 
   2.99992    2.00028    0.00000    0.00000 
   2.99992    2.00028    0.00000    0.00000 
   2.99993    2.00028    0.00000    0.00000 
   2.99993    2.00028    0.00000    0.00000 
   2.99993    2.00028    0.00000    0.00000 
   2.99993    2.00028    0.00000    0.00000 
   2.99993    2.00028    0.00000    0.00000 
   2.99993    2.00028    0.00000    0.00000 
   2.99993    2.00028    0.00000    0.00000 
   2.99993    2.00028    0.00000    0.00000 

Generation = 151

   2.99992    2.00028    0.00000    0.00000 
   2.99993    2.00028    0.00000    0.00000 
   2.99993    2.00028    0.00000    0.00000 
   2.99993    2.00028    0.00000    0.00000 
   2.99993    2.00028    0.00000    0.00000 
   2.99993    2.00028    0.00000    0.00000 
   2.99993    2.00028    0.00000    0.00000 
   2.99992    1.75131    0.93257    0.00000 
   3.20135    1.89666    1.35226    0.00000 
   2.99992    2.00028    0.00000    0.00000 
   2.99993    2.00028    0.00000    0.00000 
   2.99993    2.17396    0.55725    0.00000 
   2.99993    1.76656    0.82791    0.00000 
   3.04813    2.00028    0.08731    0.00000 
   2.86946    1.94073    0.81400    0.00000 
   2.99993    2.00028    0.00000    0.00000 
   2.99992    2.00028    0.00000    0.00000 
   2.99993    2.00028    0.00000    0.00000 
   2.99993    2.00028    0.00000    0.00000 
   2.99993    2.00028    0.00000    0.00000 
   2.99993    2.00028    0.00000    0.00000 
   2.99993    2.00028    0.00000    0.00000 
   2.99993    2.00028    0.00000    0.00000 
   2.99993    2.00028    0.00000    0.00000 
   2.99993    2.00028    0.00000    0.00000 
   2.99992    2.00028    0.00000    0.00000 
   2.99992    2.00028    0.00000    0.00000 
   2.99993    2.03419    0.02015    0.00000 
   2.99993    2.00028    0.00000    0.00000 
   2.99993    2.00028    0.00000    0.00000 
   2.99993    2.00028    0.00000    0.00000 
   2.99993    2.00028    0.00000    0.00000 
   2.99993    2.00028    0.00000    0.00000 
   2.99993    2.17734    0.58000    0.00000 
   2.99993    2.00028    0.00000    0.00000 
   2.99993    2.00028    0.00000    0.00000 
   2.99993    2.00028    0.00000    0.00000 
   2.99993    2.00028    0.00000    0.00000 
   2.99992    2.00028    0.00000    0.00000 
   2.99993    2.10056    0.18000    0.00000 

Generation = 152

   2.99993    2.00028    0.00000    0.00000 
   2.99993    2.00028    0.00000    0.00000 
   2.99993    2.00028    0.00000    0.00000 
   2.99993    2.00028    0.00000    0.00000 
   2.99993    2.00028    0.00000    0.00000 
   2.99993    2.00028    0.00000    0.00000 
   2.99992    1.75131    0.93257    0.00000 
   2.99993    2.00028    0.00000    0.00000 
   2.99993    2.00028    0.00000    0.00000 
   2.99993    1.75676    0.89457    0.00000 
   2.99992    2.00028    0.00000    0.00000 
   2.99993    2.00028    0.00000    0.00000 
   2.99992    2.11938    0.25591    0.00000 
   2.99992    2.00028    0.00000    0.00000 
   2.99993    2.00028    0.00000    0.00000 
   2.99993    2.00028    0.00000    0.00000 
   2.99993    2.00028    0.00000    0.00000 
   2.99992    2.00028    0.00000    0.00000 
   2.99993    1.76656    0.82791    0.00000 
   2.99993    1.70565    1.27683    0.00000 
   2.99993    2.00028    0.00000    0.00000 
   2.99993    2.00028    0.00000    0.00000 
   2.99993    2.00028    0.00000    0.00000 
   2.99993    1.55038    2.75101    0.00000 
   2.99993    2.00028    0.00000    0.00000 
   2.99992    1.99358    0.00071    0.00000 
   2.99993    2.10056    0.18000    0.00000 
   2.87205    2.00028    0.58019    0.00000 
   2.99993    2.00028    0.00000    0.00000 
   2.94742    2.15684    0.38356    0.00000 
   2.67756    2.00028    3.45367    0.00000 
   2.99993    2.00028    0.00000    0.00000 
   2.99993    2.00028    0.00000    0.00000 
   2.99992    2.00028    0.00000    0.00000 
   2.99992    2.00028    0.00000    0.00000 
   2.99993    2.00028    0.00000    0.00000 
   2.99993    2.00028    0.00000    0.00000 
   2.99993    2.00028    0.00000    0.00000 
   2.99992    2.00028    0.00000    0.00000 
   3.13103    2.00028    0.66328    0.00000 

Generation = 153

   3.24399    1.97295    2.25800    0.00000 
   2.99992    2.00028    0.00000    0.00000 
   2.99993    2.00028    0.00000    0.00000 
   2.99993    2.00028    0.00000    0.00000 
   2.99993    2.00028    0.00000    0.00000 
   2.99993    2.00028    0.00000    0.00000 
   2.74682    2.00028    2.17967    0.00000 
   2.99993    2.00028    0.00000    0.00000 
   2.99992    2.00028    0.00000    0.00000 
   2.99993    2.00028    0.00000    0.00000 
   2.99992    1.86101    0.30752    0.00000 
   2.99993    2.00028    0.00000    0.00000 
   2.99993    2.00028    0.00000    0.00000 
   3.13108    1.97553    0.60829    0.00000 
   2.99993    2.00028    0.00000    0.00000 
   2.99993    2.00028    0.00000    0.00000 
   2.67756    2.00028    3.45367    0.00000 
   2.99993    2.00028    0.00000    0.00000 
   2.99993    2.00028    0.00000    0.00000 
   2.99993    2.00028    0.00000    0.00000 
   2.99993    2.00028    0.00000    0.00000 
   2.99993    2.00028    0.00000    0.00000 
   2.99992    2.00028    0.00000    0.00000 
   2.94742    2.15684    0.38356    0.00000 
   2.99993    2.00028    0.00000    0.00000 
   2.99992    2.00028    0.00000    0.00000 
   2.99993    2.00028    0.00000    0.00000 
   2.99993    2.00028    0.00000    0.00000 
   2.99993    2.00028    0.00000    0.00000 
   2.99993    2.00028    0.00000    0.00000 
   2.99993    2.00028    0.00000    0.00000 
   2.99993    2.00028    0.00000    0.00000 
   3.05407    2.00028    0.11036    0.00000 
